user_location,text,label
,"RT @n0vaFeliz_: Bicol Loco Hot Air Balloons are making me miss the times when i used to go to LIBMF huhu napakaganda po, opo! And with Mayo…",0
Geneva,"UNOP has kicked off a three-day workshop in Iloilo, Philippines, focused on climate change and human rights education. The training aims to equip teachers and school administrators with the skills to use our newly published Handbook on Climate Change and Human Rights Education. https://t.co/3ZLXOmRLq0",0
"Orlando, FL",me at typhoon lagoon https://t.co/HoQ5Ks2Mlf,0
"Cagayan De Oro City, Northern",@angelasay31 Mas lami ang sa bugnaw hahaha,1
United States,"RT @Keiyulish: Huge thanks for the free sample sunglasses! 🕶️ The style is on point — lightweight, modern, and made for sunny days. This is…",0
,@63untitled nag dagat pero habagat na,1
,"Coastal Waters Update! As of 05:24PM | June 15 2025 Source: TSUNAMI &amp; STORM SURGE LONG RANGE CAMERA Maayong Hapon! Hapsay ang pagbalud sa atong kadagatan sa Brgy. Tagpopongan Coastal areas, Island Garden City of Samal. ""Early Warning, Early Action"" https://t.co/4kWyuOUmY0",1
,"Update sa lebel sa Tubig! As of 06:02AM | June 16, 2025 Source: Installed Flood Monitoring Camera Maayong Buntag! Anaa sa NORMAL nga lebel ang tubig sa MENZI BRIDGE - SANTO TOMAS. ""Early Warning, Early Action!"" https://t.co/VCIg4pqP68",1
Noida,#HeavyRainAlert: दिल्ली-NCR वालों की दुआ कबूल! 14 जून से भीषण गर्मी के बाद आने वाली है ठंडी राहत https://t.co/ooW8lQMWwC #rain #alert #moneycontrol https://t.co/je5pdIS1lP,0
,DELUBYO TLAAGA LIVENATION AT SM TICKET SA BLACKPINK EVENTS NG PH 😭,0
"United States Glen Lyon, PA",B‌TC G‍ive‍awa‍y B⁠y El⁠o⁠n Mu‌s‌k. Cl⁠ai⁠m you‍rs⁠ at‍ https://t.co/enguOtS4NS @Alvino61354439 @NBA2kfifa16 @Thors_Lightning 1FU9Y20G,0
Republic of the Philippines,"Metropolitan Manila Development Authority (MMDA), umapela sa publiko na huwag magtapon ng basura sa mga creek at iba pang daluyan ng tubig para hindi magbara at magdulot ng pagbaha. | via @allangatus https://t.co/Lg2g1XgTlR",1
Mumbai,@mai_siddhu ha Shaam k time gloomy feel home lagta hai Mereko toh aaj kal khud k birthday and festivals k time bhi aise hi dil bhari sa lagta hai don’t know,0
,"@taylanasluvchld Hahahahaha naloka ako dito sa comment na to. Hindi ata alam ng mga fans nya ang flowery language. I mean the irony, man of few words tapos maflowery language?? Mukhang mga bobo talaga ang nasa fandom ng alikabok.",0
"Kyoto, Japan","Early summer green at Manshuin Monzeki Temple🍃🌱 📍Sakyo Ward, Kyoto City #photography #landscape #nature #temple #kyoto #Japan https://t.co/BNRCdmFOz2",0
"Cebu City, Central Visayas",@BreamEscalante Uwan man.,1
"Makati, PH ","Bilang ng mga apektado ng sama ng panahon dulot ng LPA at habagat, lumobo pa sa higit 18K https://t.co/DqQ4imeE6w",1
"North Carolina, USA","Huge thank you despite the poor weather conditions on Lubang tonight and the heavy rain in Manila this Independence Day evening 2 the Government of Lubang, it's executive+staff of Gen. Geronimo for taking time to further P-HADR USA Philippines Partnership @USAmbPH @b_bash65824",1
Earth,"@FaisalYousaf66 @AroraRajdeep @HinaRKhar Heera mandi product ...Heera mandi se agay nikal nehi paya Aisa pela ha ,Aisa pela pakistan ko abhi tak Pakistan hil raha ha ...20 earthquakes last week me aya ha... Ye run ways k gadde bhar le , monsoon is coming those craters will be swiming pools https://t.co/9sKX1Z6zAf",0
,@The_Nature_Bean @bagani_PH @xOneSLAP @RazzkumarS40301 Congrats!!!,0
,@KC_GMI @AndreWGMI @Breeze_web3 GM KC,0
,"@huyanonah @SaladCeas1338 @bgyo_ph Hahaaha always ako andito hanggat di sikat bagyo nyo hahahaha, tatanda ng di sumikat🤣🤣🤣🤣🤣",0
,"""di pinapansin ingay sa tabi, magulong kapaligiran, sayo lang ang tingin"" HAHSHSHSHHSHSHAHAHAHHAHAHAHAHAHAHAHAHHAA 😭😭😭 https://t.co/NhszwmPBzz",0
La Unión,@AestheticChile Ese smog papito,0
_world⭒ hscutenessenjoyer ༘༘ ⋆,Saka ko lang talaga na-realize na mukhang kidlat yung lcd nung pinoint out niyo 😭😭 https://t.co/aO8TVQ26AC,0
,@PhilNews24 rainy season na talaga at madalas na ang pag pasok ng mga bagyo ngayun,1
,"@MasonRZambrano Walang plano ang hayop, baha nga lang eh, anong gagawin natin daw kuno.",1
GFRIEND'S GLASS BEAD (+63),Baka kaya ayaw nila sa Manila kasi bagyo season na🥹 https://t.co/dsMyNkgGyz,1
"Quezon City, PHILIPPINES","Heavy Rainfall Warning No. 8-Final #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 2:00 PM, 12 June 2025(Thursday) Light to moderate rains was observed over Zambales for the past 3 hours. With this development all RAINFALL WARNING in this area is now terminated.",1
,BAGYO X HABAGAT Bagyo sa West Philippine Sea sa labas ng PAR pinalalakas ang SW monsoon (Habagat) na magdadala ng ulan sa western section ng Luzon. #WeatherAlert #StormAlert #Invest92W #92W https://t.co/fFClX2RiKc,1
borderline ng farm at ihawan,"Sa mga curious about sa sili ice cream na nabangit ni Josh, I think ito yun. I'm so amazed sa tapang niya. Putek, ako na bicolana sa level 2 lang siya yung pinaka extreme, Volcano level. Asawa, ang galing mo. #SB19_JOSH @JoshCullen_s #SB19 @SB19Official https://t.co/xFMG0yQTdW",0
"Filton, England",@Haidersaeedpti1 1. Awam ki support lyny kay liay on budget. 2. Isreal ko gaalian dyny kay liay. 3. Fauj aur ass-im ki izzat main baatain karnay kay liay. 4. Imran khan Kay naam py politics karnay kay liay. 5. Awami temperature check karnay kay liay cuz usko bhi sath rakhna zururi hai.,0
"Taft, Manila","RT @jmcgsmm3058: Imagine,habang naglalakad ka,boom, biglang si crush ang nakasalubong mo! 😳 Syempre,kunwari wala lang, chill lang,pero sa l…",0
,"@mark_slapinski https://t.co/yAaH9aCwgE what the hell is ""climate finance""??? Always wondered if this was finding it's way into someone's pocket...",0
,"wts lfb svt ph go #kiyersells ☆ hoshi &amp; seungkwan seventeen happy burstday thunder broadcast pc bcpc ₱850 each all in 50% nrdp, rb once onhand prio getting both secured under feta 🏷️ jeonghan scoups wonwoo mingyu vernon dino seungkwan jun the8 dk joshua woozi hoshi wtb lfs https://t.co/gdy5CWMFqT",0
,@SaraAll2028 @lumpialogic Malinis ang Davao City? Weh! Sigurado ka na yung mga Badjao na naninirahan sa Coastal Areas dyan sa Davao City ay malinis ang kanilang kapaligiran?? https://t.co/QDA5fOA2uO,0
Shenzhen China,@VividProwess J10C and JF 17 thunder are coming in bihar Shukla G oh wait Chukla Jee 🤣🤣,0
Quezon City,@Prokopio @fierceLady08 @indaysara Yes lighting and environment halatang halata hahaha,0
India,"Extreme Heatwave Grips North India Brace for the heat! 🌡️ The IMD has issued an orange alert as temperatures soar above 45°C in parts of Punjab, Haryana, and the Delhi NCR region. Delhi recorded a scorching heat index of 47.2°C — a serious health concern. Stay indoors, stay https://t.co/1I9d3AkH4x",1
Philippines,"Due to habagat, cloudy skies with scattered rains and thunderstorms will prevail over the rest of Luzon and Visayas, Zamboanga Peninsula, Dinagat Islands, and Surigao del Norte. (3/4)",1
Philippines,"@stargaze_intern My idea is island hopping in the Philippines. Really great way to escape the heat, and affordable.",1
𓂃₊˚ʚ 💎 ₊˚✧ ﾟ.,"good night. nag ulan ron sa mati, sana suspended klase bukas YEAHAHBOIII",1
23 she/her • multi,ateez having their cb on philippines independence day AND during gemini season like they really did that for me,0
Jennie,"madaling magluto, mahirap mag budget. si dustin and bianca galing sa mayamang cooking environment, while mika naman is kapampangan na marunong lang magluto (not a chef unlike the two), so klang trusts mika the most kasi for sure marunong siya mag budget aside from cooking lang https://t.co/RXGLIU60ze",0
"Texas, USA","RT @tioedong: @teslaownersSV some company is seeking to put solar panels on top of our valuable rice fields here in Luzon. We are organic,…",0
,@PH_Socials This guy never dey smoke,0
martinique,Packing my bags for a quick trip to Tagaytay this weekend! Anyone else love escaping the city for some fresh air and stunning views? Don't forget your jackets - it can get chilly up there at night! #TagaytayWeekend #TravelEssentials #Philippines https://t.co/6657efIvui,0
,Uko sure mko wawili ama nigeuze hii taxin kupata earthquake 🌱🌱 https://t.co/VLkzP0AGT3,0
,"RT @Papa_suBodin: Eeeyy! 🤙🏻 Ambilis ng panahon! Tapos na summer, and tag-ulan na. Whatever season we are, always kasama @LuminerespaPh sa…",1
,REPRICED‼️ wts lfb hirono ph sunny doll — 600 php — onhand — complete inclu (bfnc) — mint condi‼️ — payo | 1 wk dop dm/reply to claim # shelter series sunny doll kubo labubu hacipupu popmart skullpanda tinytiny nyota blind box https://t.co/JhnnVfU7G3,0
,@k_rain_storm @FADU001 Yes. Kirari vibe✨🙂‍↕️,0
📍firelight's orbit,@chanbaekjuseyo tsaka kung parang daanan yung kay b sa pagitan ng mga kwarto talagang ganyan ka ikli yan walang cuts unlike sa shot ni yeol na may cuts. pina tingin ko sa engr namin possible daw nga na sa lightning kaya parang nag iba yung flooring,0
,"HEAT INDEX: Asahan ang 45°C na damang init sa Echague Isabela ngayong Biyernes, Hunyo 13, ayon sa Automatic Weather Station data ng PAGASA. | via @dost_pagasa Sundan: https://t.co/cPs5DJ74AH https://t.co/6wrvjDdbLl",1
New Delhi,RT @navdeepdahiya55: Season's first proper #Heatwave has commenced over #Delhi NCR as most stations are reporting temperatures in the range…,1
,Hôm nay Mami của sunny rực cháy hết mình trên sân khấu ở manila Philippines. Sunny chúc Mami luôn luôn tỏa sáng rực rỡ hạnh phúc.💖🔥🔥🌻👍 PERAYA SKY ROCKET #Faye1stFMinManila https://t.co/t7mwMsXlHy,0
"Sri Ganganagar, RJ","As a person from NCR, India, can’t relate. Summer - Temp reaching 50 degrees Monsoon - Water Clogging everywhere and diseases. Winter - Air Pollution so can’t breathe. There are just 15-20 days between these seasons that we can enjoy. Truly, we live in a $heetH0le. https://t.co/JYDusS7pNG",1
"Quezon City, Philippines","RAINFALL ADVISORY | As of 5:00 AM, 12 June 2025(Thursday) Southwest Monsoon (Habagat) YELLOW WARNING LEVEL: Zambales at Bataan. ASSOCIATED HAZARD: FLOODING sa mga flood-prone areas. Samantala, mahina hanggang katamtaman na may paminsan-minsang malakas na pag-ulan na https://t.co/LZhsqFLObv",1
,"Loboc River Cruise, Bohol, Philippines Tour 2023 #lobocriver #bohol #Philippines #rivercruise #River #lunchbuffet #summer #family #familytime #familybond #HusbandWife #happiness #Throwback #ThrowbackThursday #nature #NatureBeauty #naturelovers #NatureLover #fun #vacation #tour https://t.co/xfBC79lWYO",0
Republic of the Philippines,"As of 3:57PM, @dost_pagasa,naglabas ng thunderstorm advisory na makakaapekto sa Nueva Ecija, Laguna, Rizal, Bulacan, Metro Manila, Pampanga,Tarlac at Zambales; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/ys2CGAptoe",1
,"GOOD NEWS(June 12,Thurs.5:23PM):Bukas (Friday) possible ang generally improved weather sa Metro Manila at ilang parte ng West Sections ng Luzon, possible mas magpakita na ang araw dahil sa possibleng pag hina ng #Habagat .Sa parts ng extereme northern luzon possible maulan. https://t.co/oQBsKLS3vu",1
,Wow Philippines!! 🤯🤯 Nebrida cold as ice 🧊,0
,Babalik yan high risk pag nakabalik yung Saltik ng South. Naubos ni BBM drugs ni Diggie eh. Alaws biz si Tyang tuloy tagabayad ng billz. Ala tuloy ma-launder butata pa ang POGO inflows. Ahhwhahwhwhahah TAGTUYOT Buksan ang joint account. Malansa pa yan!! https://t.co/01z5PFB2Za,0
trenches,tugnaw ba,1
,Mas mataas pa ata average temperature ng pinas…😭 https://t.co/jfqng851NL,1
"Manila, Philippines","Habagat magpapaulan sa Pinas; bagyo sa labas ng PAR, binabantayan https://t.co/0FlNS2iVDd via @Remate Online",1
,@thepinkrose12 Suportahan din kayo ng mga yan pag may event kasama si Rain gaya ng Cebu sa harap pa nga yung tarp nila at tatawagin kayong mga tombits .,0
,RT @green_purple493: DIgenjot Ayang Ganteng 😌 Proses Wede Kilat ⚡️ https://t.co/MRTGW6w5LQ https://t.co/xB86tw4EeT,0
,"just watched seventeen performing ""Thunder"" on yt, sobrang galing nila man. 1st time ko makita perf nila. walang cringey and awkward moments. so pro 👏👏👏 especially sa dance. vocals were so live i'm pretty sure. share ko lng. la lng.",0
El Paso Texas,@ZachAquarius @SDagger02 @RAQSkylar6 @RBruceElliott1 @IronFist_Kombat @Fatal_Lightning @brutalpuncher1 @pkart14 @TheVeronicaT @Chuck_Huber @michealsander11 @nerdtindo @SeanSchemmel @JustChrisSabat @kylehebert @Chuck_Huber @Stephvox A Tribute To Akira Toriyama 🧡💙😢😭😢🐲🐉🐉💙🧡 https://t.co/padB6lfTVZ,0
"New Delhi, India",صفدر جنگ میں ژالہ باری اور گرج کے ساتھ بارش کے علاوہ طوفانی ہوائیں چلنے کی اطلاع ملی ہے۔ محکمہ موسمیات نے دہلی-این سی آر میں شدید طوفان اور تیز ہوا کی وارننگ جاری کی ہے۔ https://t.co/xCgdnb6uoU,0
Ciudad Autónoma de Buenos Aire,"Ah nooooo, mepa que me voy agarrar a las piñas con unos cuantos giles https://t.co/n0vTwyzNE1",0
"Manila City, National Capital",Dasurv ayan mangutya pa kayo na ang davao binabaha dahil pinarusahan ng panginoon.. ayan baha na may hula pa c baldwin na mag lindol jan https://t.co/hrudTp8dZm,0
"Nairobi, Kenya",Budget 2025 imecombine climate action na job creation fiti! 🌍💼 Green jobs zitaclean mtaa na bado zipee wasee kazi ya heshima. Kenya iko serious na sustainability—na bado #NoNewTaxes! #2025Budget #GreenNaGrind DCI Boss #MaandamanoThursday The Standard #JusticeForAlbertOjwang https://t.co/koMbOfjMr3,0
ph,ang near nanaman sa toxic environment hahaha,0
,@ukdichamodaak humid ho gya hoga na ?,1
Lapu-Lapu City,Pa bugnaw ta 3 hours #alterlapulapu #altermactan,0
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 12 #NCR_PRSD Issued at: 3:03 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Metro Manila, Nueva Ecija, Zambales, Tarlac and Pampanga within the next 2 hours. Intense to torrential rainshowers https://t.co/YfNDjdcbuc",1
India,@OfficialGNIDA kripya check karein. #pollution #GreaterNoida #plastic https://t.co/JLp9DhV1GH,0
Philippines,"#WeatherAlert: The low pressure area is affecting Batanes and Cagayan on Independence Day 2025, while heavy rain from the southwest monsoon is hitting fewer areas. https://t.co/2EjnwC8kF7",1
my heart in human form ─ yjw౨ৎ,"mga pinagsesend ng tatay ko parang 5 yrs old lang, pati lindol sinesend https://t.co/Nyn5i92cKa",0
"Villahermosa, Tabasco, México.","RT @BackpirchCrew: Here are the impact statistics from Typhoon Wutip, the first storm of the 2025 Pacific Typhoon Season: - As a precursor…",1
Philippines,"HE REALLY LEADS BY EXAMPLE' 💯 Stephen Holt unloaded 6️⃣❗ three-pointers as Ginebra ripped Rain or Shine to seize the last playoff incentive. For more PBA stories, check out https://t.co/JGLB5Z2cZg. #PBASeason49 #PBAAngatAngLaban #OneSports https://t.co/4pKD26OVH7",0
Europe,"June 15, 1991, Mount Pinatubo on the Philippine island of Luzon erupts. This VEI-6 eruption was the second-largest terrestrial eruption of the 20th century after the 1912 eruption of Novarupta in Alaska. ... https://t.co/YNE8G20Oes",1
,Ayoko ng cold i tried my best mn oi na gumawa ng topic kanina pa halos ga search na ako ng mga questions just to talk to her kay miss na miss ko na sya.,0
"Islamabad, Pakistan",@warriorofik City ka kon sa drought chl rha,0
日本,Windy mo aru yo,0
,"RT @dswdserves: FFPs Update: Umabot na sa 84,768 kahon ng family food packs (FFPs) ang naipamahagi ng DSWD ngayong Biyernes, Hunyo 12, bila…",0
,"RT @Echizero999: @lazer_groove NYEHEHEHEHEHEHE, ALL HAIL THE ARCHITEC OF FATES https://t.co/dpnFBodaa2",0
𝘴𝘨 77 🩵,@kyahaikhushi Cold coffee Karela Beetroot juice Kairi Cricket,0
Quezon City,The Climate Change Commission (CCC) has emphasized the need to equip the public with adequate knowledge about climate change and its impact so that they can better respond to climate-induced disasters and adopt sustainable practices. https://t.co/WtKAdIZoKz,0
"Baltimore, MD",Ph.D. student (and MPP alumna) Taylor West has published a new article in the K-State One Health Newsletter exploring the impacts of drought and wildfires in Oregon. https://t.co/U1o2TCwKva,0
,"@obsoletesapien Humidity mein jo jangho mein infection hone lgta sweating se, hilane ka man bhi nhi karta",0
,@aimaniohsa @stellajero_ Medj lang. Hiyang sa klima hehe,0
"Uttar Pradesh, India","RT @TV9Bharatvarsh: दिल्ली-NCR को मिलेगी भीषण गर्मी से राहत, मौसम ने 10 से ज्यादा राज्यों के लिए जारी किया आंधी-बारिश का अलर्ट #Delhi #NC…",0
Republic of the Philippines,Mayon volcano makikita na sa bacolod.,0
Cebu city,"Tugnaw pang panahon, naa pa juy aircon, cge lang tag adjust ani sa cr #altercebu",1
Finland,"RT @itsmisteryoso_: Hoooyy Shagidi, Shagidi na sya ngayon sa LA Con 😭 Shagidi lang sya nung mga past shows. Ang angas! 😎💪🏻💯 BINIVERSE HI…",0
,"RT @SmartBoom_PH: To Smart and Boom, PH Auralis are always here for you whatever storm will come between us. Always remember that we only…",0
