user_location,text,category
Bangalore,"#Philippines 🇵🇭 Severe flooding hit the Camaman-an area of ​​Cagayan de Oro City, Philippines, on June 10, 2025. Heavy rains associated with the southwest monsoon (Habagat) and a low pressure area caused flash floods, submerging streets and residential and commercial areas. Two https://t.co/JZ4hEEQohX",Pollution
Parañaque,Asahan na patuloy na uulanin ang Mindanao at eastern Visayas dulot ng intertropical convergence zone. Magdadala naman ng maulap na panahon na may kalat-kalat na pag-ulan ang easterlies sa ilang lugar sa Luzon. #WeatherPatrol https://t.co/uAALUjg8Xh,"Storms, Typhoons, and Wind Events"
,Calling all Marikina residents. Safe ba kayo??,Geological Events
"Manila, Philippines",WEATHER ALERT: Naglabas ng thunderstorm advisory ang @dost_pagasa sa lalawigan ng Quezon. Asahan ang 'moderate to heavy rainshowers' sa susunod na tatlong oras. | DZRH News https://t.co/nsYP8zk09i,"Storms, Typhoons, and Wind Events"
,Okay ba mo tanan? Strong earthquake diri sa Cebu,Geological Events
"I Love ERB, Nerissa & Shiori","Day 18: 1966 Topeka, KS Tornado https://t.co/OkRNd6B4Ec","Storms, Typhoons, and Wind Events"
,@Cejheydaks tugnaw raba ron🤭,Cold Weather / Temperature Drops
"Alberta, Canada",HAIL STORMMMMMMM 🥲🥲🥲🥲🥲 MAY LONG DRIVE PA KAMI TOMO HUHUHUHU,Pollution
,Clear skies this afternoon!,General Weather
,walang tigil ang ulan dito. takot na kami lumubog sa baha,Coastal & Flooding Hazards
"Davao Region, Republic of the",Huhu maulan na June ngaun sarapag pa cubo nag tt,"Storms, Typhoons, and Wind Events"
Philippines,"Due to habagat, cloudy skies with scattered rains and thunderstorms will prevail in Metro Manila, Bicol Region, and the rest of Visayas, Central Luzon, MIMAROPA, and CALABARZON. (3/4)",Pollution
,Love my hometown pero scary na yung climate situation natin,Coastal & Flooding Hazards
CLS • NV,"@keonhoCore I live in the Philippines so expect the weather is hot, it's our summer season and it's peaking so I need to tie up my hair. Yes, now I know, I really shouldn't did that.",Extreme Heat / Heatwaves
,Nung bata ako hanggang ankle lang baha. Ngayon hanggang bewang na ??,Coastal & Flooding Hazards
"Butuan City, Caraga",KINSAY NAA SA https://t.co/TrF3Y0Sgz6? UWAN DIHA?,"Storms, Typhoons, and Wind Events"
Makati City,"Nagsanib-pwersa ang DENR at Ayala Land, Incorporated sa isang pagdaraos kung saan muli nilang pinalakas ang panawagan ng kahalagahan na labanan ang polusyon mula sa plastik. https://t.co/pUU6iENhrf",Pollution
"Makati, PH",Muling hinikayat ng Office of Civil Defense (OCD) ang publiko na makiisa sa gagawing 2nd Quarter Nationwide Simultaneous Earthquake Drill sa June 19. #BrigadaNews https://t.co/My0DuAwgu5,Geological Events
United Kingdom,"On this day June 15, 1991, Mount Pinatubo in the Philippines erupted in one of the most violent volcanic events of the 20th century. After 600 years of dormancy, the volcano burst into life, spewing massive amounts of ash, gas, and rock into the atmosphere. The eruption was so https://t.co/t9NMySYYsT",Geological Events
,"Ang tahimik ng panahon ngayon, no rain, no sun.",General Weather
,Malamig + ulan = perfect sleeping weather ??,Cold Weather / Temperature Drops
,"Sometimes I wonder if weather will ever be ""normal"" again",General Weather
,"@supermarkcute Here, we call it allergy 😅. Antihestamine meds, lang kailangan mo pag may symptoms ka. Malamang sa usok at pollution yan.",Pollution
,Sobrang weird ng weather lately or ako lang ba?,General Weather
rant,The issue: Tidal flood in Pekalongan https://t.co/oLF0kpj92f https://t.co/hz1cj9c02p,"Storms, Typhoons, and Wind Events"
"02 / psych major Ψ
 ⌜ jakehoon",gusto ko mag pa tan pero kakaiba naman 'tong araw sa metro manila 😭 beach tan sana huhu,Extreme Heat / Heatwaves
Republic of the Philippines,"Tatlong indibidwal, kumpirmadong nasawi matapos malunod sa baha na epekto ng LPA at habagat sa Mindanao, ayon sa NDRRMC #SuperBalitaSaHapon https://t.co/VvmwPeJiTu",Coastal & Flooding Hazards
,Perfect weather for walking the dog today.,General Weather
India,@pkusrain When will Delhi NCR get rain. Feels like Temprature reached 52 today. Unbearable heat. When will we get respite ??,Pollution
,"Bitin yung ulan kanina, ambon pero saglit lang.",General Weather
"Naga City, Philippines","Hunyo 13-16, 2025 Update: “Habagat Break” Inaasahan Sa Susunod Na Lingg... https://t.co/Q98r8fx6Kd via @YouTube #WeatherTV #WeatherAlert #StormAlert",Extreme Heat / Heatwaves
,"@PhilNews24 ang pag-igting ng habagat habang may tropical depression ay nagpapataas sa panganib ng kalamidad, kaya mahalaga ang maagang pag-iingat at tamang impormasyon.",Extreme Heat / Heatwaves
"Cebu City, Central Visayas","Beleno: Hindi naman natin maiiwasan ang mga bagyo pero dapat pansinin ito ng @DepEd_PH officials. I-upgrade ang classrooms, ayusin ang bentilasyon. Hindi dapat maantala ang pag-aaral. #MaynilaItoAngPilipinas","Storms, Typhoons, and Wind Events"
wherever you are,"@worldekon101 The loud noise you heard in Vasant Kunj last night was likely due to a thunderstorm. The India Meteorological Department reported moderate to heavy rainfall, thunderstorms, and strong winds (80-100 kmph) across Delhi and NCR on June 14-15, 2025, matching your description of light","Storms, Typhoons, and Wind Events"
Regional Met Centre New Delhi,"with light thunderstorm and lightning (30-50 Km/h gusty winds) is very likely to occur at many places of Delhi and NCR, Barwala, Jind (Haryana) Bagpat, Khekra, Modinagar (U.P.) during next 2 hours. https://t.co/L14kS0VC0z","Storms, Typhoons, and Wind Events"
enhypen · pjs · svt · jww  yjh,"@whispersofdawnn Ohh, okay lang yan! At least mahangin",Pollution
"Pagbilao, Quezon","Sino ba na may matinong pag-iisip na naghihintay na bumagyo tapos nung sinaway ko na wag mag-wish ng kung anu-ano ay apakasensitive ko raw? Ghorl di mo gugustuhin na may bagyo. Pausap lang, maige at wala.","Storms, Typhoons, and Wind Events"
,"@PhilNews24 Talagang kailangan na natin maghanda dahil nagsisimula na ang rainy season, lalo na ngayong may habagat na nagdudulot ng ulan.",Pollution
"Cebu City, Central Visayas",@thereal_yu Wala ga uwan ganeha man,"Storms, Typhoons, and Wind Events"
,"RT @TitoUncleBear: Gloomy day, pero push pa din. Iba ang pump kapag inspired. 💪 https://t.co/rcBXGXalZJ",Extreme Heat / Heatwaves
Philippines,"The trough of the low pressure area (LPA) would bring cloudy skies with scattered rains over Batanes in the northernmost part of the Philippines, and the southwest monsoon (habagat) and the easterlies will bring scattered rains over the western section of Northern Luzon and the https://t.co/mHe5ItSwl9",Pollution
,Deretso bayan hanep nugang init dne sa Batangas nuga dne impyerno? Hanep mas mainit pa dne kesa Manila e,Pollution
,Kagulat yung kulog at kidlat ah hahahaha,"Storms, Typhoons, and Wind Events"
,@baxirahul Imagine us people in the sweltering NCR region! Hot and Humid here these days.,Extreme Heat / Heatwaves
,"RT @Davao_Driller1: Best weather: maulan, kulog at kidlat tas may bembangan. Urrrgh! https://t.co/4upui0DRDk","Storms, Typhoons, and Wind Events"
Cabin 13 Camp Half-Blood,OUT FOR DELIVERY NA AKONG MINGI PC LORD PLEASE UNYA NA LANG UWAN HUHUHU KAY AKONG ANAK PADUNG ULI,"Storms, Typhoons, and Wind Events"
,Transparency sa geological hazard data please,Geological Events
221203 230204 240113🇹🇼240203,lakas ng kulog. takot na takot tuloy si snow 🥹🤧,"Storms, Typhoons, and Wind Events"
Makati,"WEATHER UPDATE: ILANG LUGAR SA ‘PINAS, UULANIN NGAYONG HUNYO 11 — PAGASA Uulanin ang ilang lugar sa bansa ngayong Miyerkules, Hunyo 11, dahil sa southwest monsoon o Habagat, ayon sa PAGASA. Ayon sa Philippine Atmospheric, Geophysical and Astronomical Services Administration https://t.co/8bpgC124LF",Pollution
,"May mga na-trap sa baha sa may market area, sana ma-rescue agad.",Coastal & Flooding Hazards
,Keep your emergency go bag ready guys. Hindi natin alam kelan,Geological Events
,"Katamtaman hanggang sa malakas na pag-ulan na may kasamang kidlat at malakas na hangin ang inaasahan sa mga sumusunod na lugar, sa loob ng susunod na dalawang oras batay sa 2:21 p.m. advisory ng #PAGASA: -Metro Manila -Bulacan -Cavite -Laguna -Batangas -Rizal -Zambales [1/2] https://t.co/wdbqsQzobH",Pollution
Republic of the Philippines,@maraiahqa_ @BINI_ph Wag kang mag alala bagyo pa darating jan hanggang kainin ng hangin ang bahay mo,"Storms, Typhoons, and Wind Events"
Muntinlupa City,"RAIN FORECAST | June 15, 2025 Para maka-receive ng napapanahong updates tungkol sa lagay ng panahon at iba pa, i-download na ang iRespond App para sa mas pinabilis na pag-report at pagresponde sa emergencies sa ating lungsod. https://t.co/cQ9IyEE9g3",Extreme Heat / Heatwaves
"Manila, Philippines","Ngayong panahon ng tag-ulan, patuloy ang pagkilos ng DPWH sa kanilang mga flood control projects. Isa sa mga nais pagtuunan ng pansin ng ahensya ay ang dredging o paghuhukay sa mga ilog upang mas mapabilis ang daloy ng tubig baha. https://t.co/RV1pvQxwMa",Coastal & Flooding Hazards
,"Medyo maulap pero okay lang, chill weather.",General Weather
,Yung building mo matanda na pero andito ka pa rin working ??,Geological Events
,lamig ng panahon talagang lakas magpa sipon neto,Cold Weather / Temperature Drops
,Di jud pasulti. Imbis bugnaw ang panahon bapz. Pwerti mang inita,Extreme Heat / Heatwaves
"Quezon City, Philippines","RAINFALL ADVISORY | As of 5:00 AM, 12 June 2025(Thursday) Southwest Monsoon (Habagat) YELLOW WARNING LEVEL: Zambales at Bataan. ASSOCIATED HAZARD: FLOODING sa mga flood-prone areas. Samantala, mahina hanggang katamtaman na may paminsan-minsang malakas na pag-ulan na https://t.co/LZhsqFLObv",Extreme Heat / Heatwaves
,Calm before the next storm maybe?,General Weather
"Baltimore, MD","Wala nang binabantayan na bagyo o low pressure area (LPA) ang #PAGASA sa loob at labas ng Philippine area of responsibility (PAR). Gayunpaman, makararanas pa rin ng mga pag-ulan sa Mindanao at Eastern Visayas dahil sa inter-tropocal convergence zone (ITCZ). 1/2 https://t.co/JPCNwe45dU","Storms, Typhoons, and Wind Events"
,Stocking up on masks dahil sa possible ashfall,Geological Events
"Camp Aguinaldo, Quezon City","WEATHER UPDATE | 24-HOUR PUBLIC WEATHER FORECAST Issued at 4:00 AM, 13 June 2025 SYNOPSIS: Southwest Monsoon affecting the western section of Northern Luzon. Forecast Weather Conditions Area: Batanes Weather Condition: Cloudy skies with scattered rains and thunderstorms Caused https://t.co/LfY3wjqfCA",Pollution
,Weather-induced anxiety attack. First time ko.,General Weather
Pwede matulog kung saan,"RT @gmanews: The Southwest Monsoon (Habagat) will affect Central and Southern Luzon, Visayas, and Mindanao, PAGASA said in its Tuesday afte…","Storms, Typhoons, and Wind Events"
,The sky looks gloomy pero wala pa ring ulan.,General Weather
The Clouds,"RT @bumaBAgyo: BAKIT MAULAN NGAYON? Sa aking palagay, hindi ito yung typical na “enhanced habagat” kung saan may bagyong humihila sa south…","Storms, Typhoons, and Wind Events"
,Peak cozy vibes today mga bes ??,Cold Weather / Temperature Drops
Republic of the Philippines,"As of 3:00PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal, Metro Manila, Bulacan at Zambales; katamtaman hanggang sa may kalakasang pag-ulan na may kasamang pagkulog at pagkidlat, asahan sa susunod na dalawang oras https://t.co/etwpsefInd","Storms, Typhoons, and Wind Events"
,Sweater weather in the PH?? I'll take it!!,Cold Weather / Temperature Drops
,"Grabe ang humidity, murag malumos ka sa kainit.",General Weather
,"Yung mga bata at matanda, extra ingat sa malamig na panahon!",Cold Weather / Temperature Drops
"Camp Aguinaldo, Quezon City","Maging Alerto, lalawigan ng #Cagayan! NDRRMC(6:05PM, 14Jun25)Isang Magnitude 5.0 na lindol ang naganap sa Sanchez-Mira, Cagayan kaninang 5:27PM. Aftershocks ay inaasahan. #BawatSegundoMahalaga #NDRRMC #EarthquakePH #EarthquakeCagayan https://t.co/4m5Ow6MRq3",Geological Events
,Weather affecting small businesses too. Kawawa naman,General Weather
"Bulacan, Central Luzon",so glad it’s raining here in manila! the HongKong heat was wild yesterday. 🥵,Extreme Heat / Heatwaves
,Historical churches damaged. Sad for our heritage ??,Geological Events
balay ni mayang,Tugnaw hehe,Cold Weather / Temperature Drops
,"Tangina talaga e no, pag may pasok cloudy af, naulan. Pag off puta wala man lang kaulap ulap, napakainit yawaaaa","Storms, Typhoons, and Wind Events"
,sobrang taas ng dagat ngayon. takot na takot ako baka umabot sa bahay,Coastal & Flooding Hazards
"Manila, Philippines","𝗕𝗔𝗚𝗢𝗡𝗚 𝗟𝗣𝗔 𝗦𝗔 𝗦𝗜𝗟𝗔𝗡𝗚𝗔𝗡 𝗡𝗚 𝗟𝗨𝗭𝗢𝗡, 𝗣𝗢𝗦𝗜𝗕𝗟𝗘𝗡𝗚 𝗠𝗔𝗚𝗜𝗡𝗚 𝗕𝗔𝗚𝗬𝗢 Ang panibagong nabuong Low Pressure Area (#LPA) sa silangan ng Central Luzon ay posibleng maging bagyo habang kumikilos pahilaga. Ganunpaman, mas #habagat ang patuloy na https://t.co/kJZVdog9P3","Storms, Typhoons, and Wind Events"
,We can learn from other countries like Japan or Singapore,Coastal & Flooding Hazards
,Ligo tag somewhere bugnaw haha https://t.co/IqMDCp72ti,Cold Weather / Temperature Drops
"Makati, PH ","Tatlong indibidwal ang kumpirmadong nasawi dahil sa epekto ng low pressure area at habagat sa Mindanao. Sa pinakahuling ulat ng National Disaster Risk Reduction and Management Council (NDRRMC), ang mga nasawi ay pawang mga residente ng Camuayan, Balingasag, Misamis Oriental. https://t.co/gM60yQj3hC",Extreme Heat / Heatwaves
"Manila, Philippines","@ReyTSibayan @ikissmorning LPA sa silangang luzon bantay-sarado ng PAGASA, may ‘medium chance’ na maging bagyo #TomorrowsNewsTonight","Storms, Typhoons, and Wind Events"
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeQuezon Earthquake Information No.1 Date and Time: 16 June 2025 - 03:29 AM Magnitude = 1.6 Depth = 037 km Location = 14.73°N, 121.42°E - 022 km S 82° W of General Nakar (Quezon) https://t.co/MVHdngEKWu https://t.co/6RtQ3JLMs5",Geological Events
"Sta Rosa City, Calabarzon",Malamig 💦🥺 https://t.co/dLQHSsxeMk,Cold Weather / Temperature Drops
