user_location,text,category
20+,hUi oo nga pano pag tumambay si mermaid raf sa destiny café? isipin ko na lang ba nilubog na ng baha yung café???? 🤔 https://t.co/hzdGNIvdW8,Coastal & Flooding Hazards
Makati City,Warmer than usual in many parts of PH from June to August – Pagasa https://t.co/xWuZA7zNIl,Extreme Heat / Heatwaves
,POV: You're from the Philippines and rainy season just started ??,Coastal & Flooding Hazards
"Manila, Philippines",The Philippine Coast Guard (PCG) has prepared its deployable response groups (DRGs) across its 16 districts nationwide to enhance its disaster response capabilities this typhoon season. https://t.co/cACPyfG7JI,"Storms, Typhoons, and Wind Events"
Rajshahi,"Calculating the energy input and carbon emission of chili production in Zamboanga City, Philippines : https://t.co/Pc9aMtJ8b7",Pollution
,"To my friends in Luzon, please check in. Worried here ??",Geological Events
,Urban planning should consider seismic + climate risks,Geological Events
,"Ang tahimik ng panahon ngayon, no rain, no sun.",General Weather
,📍 cdo Stranded kay baha! Pa bugnaw ta na,Cold Weather / Temperature Drops
,Erratic na erratic yung panahon ngayon,General Weather
"Quezon City, PHILIPPINES","Rainfall Advisory No. 11 #NCR_PRSD Weather System: Southwest Monsoon (Habagat) Issued at: 8:00 PM, 12 June 2025(Thursday) Light to moderate rains are expected over Bulacan, Metro Manila, Nueva Ecija and Quezon. Light to moderate with occasional heavy rains affecting Zambales, https://t.co/mTsmqnl2V8",Pollution
,"Chill weather today, perfect for napping.",General Weather
,"RT @sciencekonek: Matapos ang ilang ""muntik na"" ay tuluyan nang nagamit ang unang pangalan ng bagyo sa lokal na listahan ng PAGASA. Ngayo…","Storms, Typhoons, and Wind Events"
"Manila, Philippines","@ikissmorning 3 patay matapos malunod epekto ng LPA, habagat — NDRRMC #TomorrowsNewsTonight",Extreme Heat / Heatwaves
,Naaalala ko pa rin yung tunog ng rushing water nung flash flood. Scary af,Coastal & Flooding Hazards
,Farmers' livelihood dependent sa weather. Kawawa sila,General Weather
P.A.R.,"Weather Forecast for June 13, 2025, Friday Posibleng makalabas na ng PAR ang LPA ngayong gabi. Magiging maaraw at mainit na sa malaking bahagi ng bansa pero maulan sa hapon at gabi sa Mindanao. JABYU☔️ https://t.co/EUAhvSws3R",Pollution
,Climate grief is real. Feeling it through weather changes,General Weather
Manila Philippines 🇵🇭🏡📚📬,Ohh happy independence day mga Taga Philippinas Jan Wala ka Naman pasok Ngayon bukas Meron na enjoy your holiday at mag ingat dahil maulan na habagat ibang dimla ng panahon always mag Dala ng payong ha huwag mong kalimutan so Yun lang lab yahh mga kapamilya&amp;yespren..✍️☺️💙🩵,Extreme Heat / Heatwaves
,📌🚨 Filipinler'in Cagayan de Oro şehrinde şiddetli sel felaketi yaşandı. 🗓 10 Haziran 2025 📹Top_Disaster #Philippines #Flood #inundaciones #lluvia #BREAKING #ULTIMAHORA #SONDAKİKA #apawan https://t.co/Kwyn8KNq0Q,Extreme Heat / Heatwaves
"Makati City, NCR, PH","RT @dzbb: As of 3:00PM, @dost_pagasa, naglabas ng thunderstorm advisory na makakaapekto sa Laguna, Batangas, Rizal, Metro Manila, Bulacan a…","Storms, Typhoons, and Wind Events"
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 16 #NCR_PRSD Issued at: 9:40 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Batangas, Cavite, Metro Manila, Rizal and Zambales within the next 2 hours. The above conditions are being experienced https://t.co/Ne54r9IkPy","Storms, Typhoons, and Wind Events"
,RT @xiaohanjing22: Pumapatak na naman ang ulan sa bubong ng bahay 🎶 #ChenDuling https://t.co/AvyjP7tXoa,"Storms, Typhoons, and Wind Events"
"no estmeow, no life 🔞🏳️‍🌈😻","@boulevarddouble aksksk summer can reach up to 45°C heat index if that's the case, it's better for u to visit PH from November to February",Pollution
"Quezon City, Philippines","DSWD PRESS RELEASE: DSWD exec cites PH’s disaster resilience programs in Geneva forum “We are no longer content to wait for the next storm, the next eruption, the next wave of displacement. We are choosing to act—decisively, inclusively, and sustainably. The Philippines remains https://t.co/Cj1lD33Qu6","Storms, Typhoons, and Wind Events"
Ghaziabad,"""Frequent power cuts in Delhi NCR during extreme heat are seriously affecting daily life. As a developing country, uninterrupted electricity should be a basic necessity. Hope @UPPCLLKO takes this seriously. ⚡ #PowerCut #UPPCL #DelhiNCR",Pollution
,RT @TVPatrol: Tuluyan nang naging bagyo ang low pressure area sa gitna ng West Philippine Sea nang lumabas ito sa Philippine area of respon…,Extreme Heat / Heatwaves
P.A.R.,"Weather Forecast for June 12, 2025, Thursday Palayo pa ang bagyong Wutip samantalang pa-hilaga naman ang LPA sa silangan ng Luzon. Maulan pa sa Luzon at Visayas dahil sa Habagat. Uulan din sa hapon sa maraming lugar sa Mindanao. JABYU☔️ https://t.co/cJdVxgUShz",Pollution
"Angeles City, Central Luzon",papawis muna medyo maginaw yong panahon.,Pollution
"Quezon City, Philippines","Weather Advisory No. 17 For: Southwest Monsoon Issued at: June 10, 2025, 5 AM Heavy rainfall outlook due to Southwest Monsoon Today (50-100 mm): Zambales, Bataan, Occidental Mindoro, and Palawan Tomorrow (100-200 mm): Occidental Mindoro and Zambales (50-100 mm): Metro Manila, https://t.co/Nd4iPRbzOn","Storms, Typhoons, and Wind Events"
"Cebu City, Central Visayas",Aty uwan ug init Azureee!,Extreme Heat / Heatwaves
Cebu City,@Vinjay2023 Uwan man kaau ron :(,"Storms, Typhoons, and Wind Events"
"Manila, Philippines","WEATHER ALERT: Posibleng makaranas ng 'moderate to heavy rainshowers' na may pagkidlat at malalakas na hangin ang mga sumusunod na lugar sa susunod na dalawang oras, ayon sa @dost_pagasa: Laguna Rizal Metro Manila Cavite Batangas Bulacan Zambales | DZRH News https://t.co/Tg9GkdcFt4","Storms, Typhoons, and Wind Events"
,Okay lang ba kayo jan?? Malakas din lindol dito samin,Geological Events
,@PhilNews24 rainy season na talaga at madalas na ang pag pasok ng mga bagyo ngayun,"Storms, Typhoons, and Wind Events"
Yes I'm a Former Clasher=),Hahaha DANG🤗🤣105 and humid🤣💪🥢📢 https://t.co/QOYOssYSxK,Pollution
,"Malakas ang hampas ng alon today, para bang may papalapit na bagyo",Coastal & Flooding Hazards
"Quezon City, Philippines 1101",BULKANG MAYON Buod ng 24 oras na pagmamanman 16 Hunyo 2025 alas-12 ng umaga #MayonVolcano Filipino: https://t.co/tTZEfWegKJ English: https://t.co/6Hu50Rg7qc Volcano: Mayon Alert Level: 1 Status Alert Level: Bahagyang aktibidad Volcanic Earthquake: 2 volcanic earthquakes + https://t.co/iNAvu8uQUg,Geological Events
,Damn panas n humid,Pollution
"Cagayan de Oro City, Ph",Sure na ang lunop,"Storms, Typhoons, and Wind Events"
,"Flood in San Jose del Monte (Bulacan, Philippines, June 6, 2025). Heavy rains caused flooding of streets and homes. Rescue teams responded to help residents trapped in the most affected areas. #PhilippinesFlood #SanJoseDelMonte #SevereWeather2025 #ClimateEmergency https://t.co/GbzOQCRGnS",Extreme Heat / Heatwaves
She/Her,RT @centurygotham: “Ang payapang pampang ay para lang sa mga pangahas na sasalunga sa alimpuyo ng mga alon sa panahon ng unos.” (Tranquil…,Coastal & Flooding Hazards
,Weather today got me contemplating life choices lol,General Weather
,Tourism suspended near the volcano. Safety first talaga,Geological Events
,Ang lamig talaga sa pilipinas ngayon juskowww,Cold Weather / Temperature Drops
,"Ang Habagat ay patuloy na nagpapadala ng ulan sa malaking bahagi ng Pilipinas, malalakas na pag-ulan sa ilang lugar https://t.co/xnCsPUTk7j #PAGASA #WeatherUpdate #habagat #D8TVNews #D8TV",Extreme Heat / Heatwaves
,Pahle weather forecast walon ko koi serious nahi leta tha,Extreme Heat / Heatwaves
,Hangin lang malakas pero dry yung air.,General Weather
,Grabe naman tong phoebe bridgers makulimlim na weather,"Storms, Typhoons, and Wind Events"
"Chacao, Venezuela","RT @QuakesToday: 4.8 magnitude #earthquake. 26 km from Xunchang, #Sichuan, China https://t.co/wvD3jUcAGP",Geological Events
dimo mo malalaman,Ang ginaw ng bagong palit na bedsheets tsaka pillowcase e no,Pollution
,Nice breeze today � finally some relief.,General Weather
wherever you are,"@222porr @TruthBloggerPH @PhilippineStar The Catholic Church provides extensive social services in the Philippines and globally. In the Philippines, Caritas Philippines delivers disaster relief, like post-Typhoon Haiyan aid to 166 communities, and runs schools and hospitals. Globally, Caritas Internationalis operates in","Storms, Typhoons, and Wind Events"
,Thunder heard far away�storm approaching soon.,General Weather
"Quezon City, PHILIPPINES","Thunderstorm Advisory No. 13 #NCR_PRSD Issued at: 4:55 PM, 15 June 2025(Sunday) Moderate to heavy rainshowers with lightning and strong winds are expected over Tarlac, Pampanga, Bataan and Laguna within the next 2 hours. Intense to torrential rainshowers with lightning and https://t.co/31wJXgv7YV","Storms, Typhoons, and Wind Events"
Leyte,Bugnaw pas iyang simud #altertabunok #altertalisay #alterCebuMandaueLapuLapu https://t.co/U9mBE9ohtp,Cold Weather / Temperature Drops
,"RT @keuniichiwa: Last time na pumunta sila dito, ang clear din ng mayon. E kahapon grabe ang kulimlim at maulan. Iba talaga ang limang bano…","Storms, Typhoons, and Wind Events"
,"bugnaw man unta pero rag walay hangin, bosettt",Cold Weather / Temperature Drops
,Heat index feels insane today.,General Weather
,Weather whiplash is real. Hot to cold in hours. Not normal.,Cold Weather / Temperature Drops
,Earthquake drill lang alam ko. Iba pala yung real thing ??,Geological Events
"Tokyo, Japan","Good afternoon! Domestic Bad Weather Alert for JUN 14. Wakkanai, Rishiri, Toyama, Nagasaki : strong wind, Kushiro, Akita, Noto, Shizuoka, Hagi Iwami, Okayama, Hiroshima, Iwakuni, Kochi, Kumamoto, Tsushima : low visibility. Latest info: https://t.co/OAi0IWjiv7✈",General Weather
"Quezon City, National Capital ","Ayoko talaga mag drive pag subra fog hirap na hirap ako malabo mata ko, need na talaga mag sout ng salamin.. when in tagaytay.. https://t.co/UdE4q7gcWc",Extreme Heat / Heatwaves
,"4.8 magnitude #earthquake. 65 km from Namuac, #CagayanValley, Philippines https://t.co/p8PouysP2q",Geological Events
,Finally makaka suot din ng jacket ko na binili ko 2 years ago,Cold Weather / Temperature Drops
India,RT @RWFC_ND: 15/06/2025: 03:30 IST; Moderate to heavy rainfall accompanied with moderate thunderstorm and lightning (40-60 Km/h gusty winds…,"Storms, Typhoons, and Wind Events"
,hay nako baha na naman dito sa amin ?? di pa tapos yung last flood eh,Coastal & Flooding Hazards
Philippines,"WEATHER UPDATE: The intertropical convergence zone (ITCZ) will be affecting Mindanao and Eastern Visayas this Sunday, June 15, bringing cloudy skies with scattered rains and thunderstorms, according to PAGASA. (1/2) https://t.co/2eoEiivy2A","Storms, Typhoons, and Wind Events"
,Mas mataas pa yung baha kaysa gobyerno natin pagdating sa solusyon,Coastal & Flooding Hazards
aff. with @BoysTownRPW | 3N,"@LUXENLSH95 Medyo chilly yung hangin no? Teka, naka abot ka ba sa yacht?",Cold Weather / Temperature Drops
,"Severe flooding hits Cagayan de Oro City, Philippines https://t.co/IWDrtOWW1X #flood #cagayandeoro #philippines",Extreme Heat / Heatwaves
"Cebu City, Central Visayas",mao lage ni basta mag uwan mingaw tas usa diha hahay,"Storms, Typhoons, and Wind Events"
Luzon 2300/2600,Mount Pinatubo before and after the 1991 eruption. Natanggal pala buong peak niya noh? I wonder how’s it like to climb the pre-eruption peak. Mukhang mataas din siya 😄 https://t.co/ma6R75I4fG,Geological Events
,@eXeL5686 nas bugnaw dhas lugar nimo.. pero padulongay ba summer dha! hehehe,Cold Weather / Temperature Drops
